region	.1 Percentile	99.9 Percentile	Mean	Total
LINC02793	1.61572	2.28189	1.93001	1286
LOC124903880	1.70777	2.5843	2.16787	1286
SYF2	1.87275	2.433	2.18935	1286
LOC124903881	1.72445	2.46043	2.18369	1286
RSRP1	0.97644	2.79345	1.95785	1286
LOC105376882	0.02964	3.38645	1.69244	1286
RHD	0.03751	3.32687	1.76944	1286
TMEM50A	1.91874	3.29633	2.16042	1286
LOC124904823	1.56624	3.51003	2.10974	1286
RHCE	1.56516	2.64672	2.0411	1286
MACO1	1.92696	2.30116	2.11151	1286
LDLRAP1	1.9238	2.2	2.08016	1286
MAN1C1	1.96654	2.17343	2.08376	1286
SELENON	1.87913	2.17286	2.02317	1286
LOC646471	1.64125	2.37561	2.04988	1286
MTFR1L	1.836	2.26745	2.02544	1286
AUNIP	1.90431	2.24386	2.08093	1286
PAQR7	1.89939	2.27332	2.07869	1286
STMN1	1.89883	2.24172	2.09233	1286
MIR3917	1.26238	2.33472	1.86942	1286
LOC105376885	1.59492	2.33543	2.01315	1286
PAFAH2	1.86588	2.24143	2.03924	1286
LOC124900433	1.28622	2.56445	2.02739	1286
EXTL1	1.92516	2.24772	2.07654	1286
SLC30A2	1.8819	2.29472	2.08972	1286
LOC105376910	1.6838	2.27658	1.98058	1286
TRIM63	1.88144	2.32559	2.09271	1286
PDIK1L	1.896	2.35729	2.13397	1286
FAM110D	1.82681	2.4323	2.14299	1286
C1orf232	1.70284	2.26402	1.98048	1286
ZNF593OS	1.79916	2.47686	2.14673	1286
ZNF593	1.72803	2.61415	2.20573	1286
CNKSR1	1.81054	2.22915	2.01053	1286
CATSPER4	1.82164	2.24815	2.03666	1286
LOC124903882	1.72467	2.473	2.07572	1286
ZPLD2P	1.83303	2.44715	2.1392	1286
CEP85	1.76714	2.3463	2.09543	1286
SH3BGRL3	1.63924	2.42587	2.04836	1286
UBXN11	1.80913	2.23829	2.01459	1286
CD52	1.65154	2.34801	2.00584	1286
CRYBG2	1.826	2.22245	2.03005	1286
ZNF683	1.83813	2.26929	2.05662	1286
LIN28A	1.85726	2.27143	2.08253	1286
LOC124903883	1.74134	2.52443	2.13812	1286
DHDDS	1.95126	2.32043	2.13217	1286
DHDDS-AS1	1.88613	2.44916	2.16384	1286
HMGN2	1.66726	2.31943	2.02006	1286
LOC124903884	1.6477	2.3106	2.02265	1286
LOC105376888	1.60469	2.56732	2.15616	1286
LOC124900417	1.7755	2.369	2.08575	1286
LOC101928728	1.81064	2.51358	2.16135	1286
ARID1A	1.91526	2.33245	2.1323	1286
PIGV	1.94857	2.41243	2.2065	1286
ZDHHC18	1.93677	2.36515	2.13032	1286
SFN	1.63835	2.44864	2.01708	1286
GPN2	1.90745	2.5576	2.22355	1286
GPATCH3	1.88518	2.48158	2.13051	1286
NUDC	1.84576	2.36401	2.13296	1286
NR0B2	1.75728	2.54677	2.10592	1286
KDF1	1.94296	2.43989	2.15703	1286
OSTCP2	1.70351	2.56745	2.15629	1286
TRNP1	1.80463	2.32129	2.08503	1286
TENT5B	1.87891	2.35787	2.13098	1286
LOC101928391	1.82098	2.15101	2.00388	1286
SLC9A1	1.97639	2.2143	2.10164	1286
LOC102723760	1.72826	2.34958	2.02526	1286
WDTC1-DT	1.64684	2.27286	1.98792	1286
WDTC1	1.92041	2.24501	2.08384	1286
TMEM222	1.95416	2.35472	2.16966	1286
ACTG1P20	1.74401	2.45386	2.10143	1286
SYTL1	1.94406	2.30929	2.13616	1286
MAP3K6	1.89026	2.28786	2.10943	1286
FCN3	1.82341	2.84464	2.05824	1286
CD164L2	1.76847	2.31187	2.05008	1286
GPR3	1.61976	2.29844	2.02436	1286
WASF2	1.86304	2.39158	2.12049	1286
LOC105376892	1.91151	2.43631	2.16432	1286
AHDC1	1.92364	2.29046	2.08878	1286
FGR	1.86831	2.27715	2.09363	1286
LINC02574	1.72463	2.45731	2.12304	1286
IFI6	1.72141	2.33388	2.05877	1286
FAM76A	1.85871	2.40246	2.14487	1286
STX12	1.85045	2.37916	2.15567	1286
LOC124903885	1.88467	2.54331	2.18309	1286
PPP1R8	1.93816	2.38116	2.17049	1286
SCARNA1	1.64134	2.79716	2.21778	1286
THEMIS2	1.84064	2.30478	2.0197	1286
RPA2	1.81076	2.45703	2.13816	1286
SMPDL3B	1.93167	2.30588	2.09205	1286
XKR8	1.83389	2.37016	2.14991	1286
EYA3	1.98706	2.36215	2.15971	1286
PTAFR	1.91683	2.36387	2.14072	1286
DNAJC8	1.81139	2.41192	2.12761	1286
PHACTR4	1.84631	2.30172	2.11706	1286
SNHG3	1.65035	2.45388	2.14118	1286
RCC1	1.81375	2.258	2.10113	1286
SNORA73A	1.40271	2.63686	2.12975	1286
SNORA73B	1.34379	2.81787	2.17632	1286
LOC124904836	1.48477	2.60587	2.01062	1286
TRNAU1AP	1.88116	2.351	2.14063	1286
SNHG12	1.7565	2.42744	2.13112	1286
SNORD99	1.39308	2.51973	2.02777	1286
SNORA61	1.39308	2.51973	2.02777	1286
SNORA44	1.579	2.70643	2.1319	1286
SNORA16A	1.579	2.70643	2.1319	1286
RAB42	1.79177	2.44372	2.11356	1286
TAF12	1.84564	2.30215	2.10122	1286
TAF12-DT	1.77744	2.41658	2.11697	1286
RNU11	1.39506	2.59592	1.98976	1286
GMEB1	1.81851	2.21715	2.04533	1286
LOC124904809	1.6136	2.3933	1.9879	1286
YTHDF2	1.87928	2.23072	2.08097	1286
OPRD1	1.91841	2.16886	2.05166	1286
EPB41	1.98493	2.23773	2.10634	1286
LOC124903886	1.89111	2.31802	2.11773	1286
TMEM200B	1.84186	2.3666	2.11084	1286
SRSF4	1.94064	2.25715	2.10209	1286
MECR	1.92947	2.19672	2.08117	1286
LOC124903887	1.63967	2.42273	2.00315	1286
PTPRU	1.96	2.137	2.04374	1286
LINC01756	1.90513	2.22843	2.06978	1286
LOC107984933	1.87696	2.12758	2.01855	1286
LOC107984934	1.84726	2.085	1.97749	1286
LINC01648	1.7946	2.20702	1.99718	1286
LOC105378617	1.10561	2.13787	1.98351	1286
LOC105378618	1.07938	2.22158	1.9756	1286
LOC124903888	1.65616	2.44843	2.06839	1286
MATN1	1.85131	2.30602	2.06957	1286
MATN1-AS1	1.77665	2.26972	2.07286	1286
LAPTM5	1.76131	2.26515	2.04774	1286
MIR4420	1.51873	2.57758	1.99976	1286
LOC105378620	1.78568	2.28315	2.04675	1286
LOC105378621	1.7338	2.27	2.01656	1286
LINC01778	1.77221	2.26259	2.01839	1286
LOC400748	1.70186	2.34103	2.00307	1286
SDC3	1.85075	2.10586	1.99524	1286
PUM1	1.93931	2.23317	2.07782	1286
SNORD103A	1.50651	2.55231	2.04922	1286
SNORD103B	1.58824	2.55402	2.03751	1286
SNORD103C	1.64116	2.7326	2.16678	1286
LOC124904579	1.65086	2.22172	1.96899	1286
LOC107984935	1.27165	2.41201	1.9436	1286
NKAIN1	1.83247	2.10772	1.97999	1286
SNRNP40	1.83986	2.23772	2.0633	1286
ZCCHC17	1.90375	2.23629	2.09695	1286
FABP3	1.90826	2.28986	2.10368	1286
LOC124903892	1.77013	2.31987	2.01952	1286
LOC105378623	1.57196	2.20261	1.88442	1286
SERINC2	1.84967	2.20701	2.02046	1286
LOC124903900	1.85464	2.21987	2.02605	1286
LOC105378625	1.71573	2.32672	2.05169	1286
LOC105379772	1.72834	2.22644	1.98768	1286
LDC1P	0.7721	2.28802	1.97774	1286
LINC01226	1.67584	2.23001	1.9818	1286
LOC124903917	1.8505	2.30244	2.09032	1286
LOC105378626	1.84951	2.26158	2.05354	1286
TINAGL1	1.9077	2.28887	2.10607	1286
HCRTR1	1.93641	2.32645	2.1322	1286
PEF1	1.89477	2.32103	2.1164	1286
PEF1-AS1	1.91541	2.26515	2.09983	1286
COL16A1	1.90254	2.19215	2.08152	1286
LOC101929444	1.52718	2.31472	1.94435	1286
ADGRB2	1.9919	2.21943	2.10357	1286
MIR4254	1.61351	2.72562	2.14142	1286
LOC124903930	1.64819	2.58687	2.16172	1286
SPOCD1	1.9476	2.26429	2.11274	1286
PTP4A2	1.88731	2.3133	2.11221	1286
LOC128031832	1.66663	2.577	2.12227	1286
KHDRBS1	1.92931	2.33429	2.14156	1286
TMEM39B	1.88564	2.25115	2.09759	1286
MIR5585	1.0219	2.32331	1.8957	1286
KPNA6	1.89041	2.292	2.10639	1286
TXLNA	1.83783	2.38458	2.15916	1286
CCDC28B	1.84458	2.38344	2.15814	1286
IQCC	1.78704	2.396	2.11225	1286
DCDC2B	1.79271	2.38977	2.08272	1286
TMEM234	1.82647	2.37945	2.10332	1286
EIF3I	1.80831	2.34572	2.10811	1286
MTMR9LP	1.88094	2.39701	2.15636	1286
FAM167B	1.72496	2.51873	2.13223	1286
LCK	1.77161	2.31917	2.05074	1286
HDAC1	1.78016	2.40115	2.13161	1286
MARCKSL1	1.72055	2.38343	2.03334	1286
LOC124903949	1.87147	2.37389	2.10569	1286
LOC105378629	1.85714	2.39087	2.14641	1286
LOC124903933	1.94439	2.34901	2.15294	1286
FAM229A	1.84463	2.53272	2.19662	1286
TSSK3	1.87253	2.57688	2.2376	1286
BSDC1	1.97239	2.35	2.15051	1286
ZBTB8B	1.99131	2.29072	2.13971	1286
ZBTB8A	1.86331	2.2766	2.113	1286
LOC124903952	1.78713	2.36043	2.13445	1286
LOC102723870	1.84463	2.43875	2.13819	1286
ZBTB8OS	1.73832	2.27258	2.05731	1286
RBBP4	1.74911	2.25443	2.02448	1286
SYNC	1.81664	2.17546	1.98486	1286
NHSL3	1.85121	2.15629	2.02744	1286
YARS1	1.89741	2.26772	2.10608	1286
S100PBP	1.88317	2.23272	2.08781	1286
FNDC5	1.8157	2.24101	2.01849	1286
LOC105378631	1.7557	2.21072	2.00088	1286
HPCA	1.83639	2.24401	2.04235	1286
TMEM54	1.9188	2.31972	2.11598	1286
LOC105378632	1.61432	2.45761	2.03322	1286
RNF19B	1.94683	2.27001	2.12165	1286
LOC107984936	1.71231	2.43072	2.08521	1286
AK2	1.94093	2.34686	2.14579	1286
LOC124903969	1.78477	2.42987	2.11634	1286
LOC105378635	1.76293	2.47975	2.1028	1286
AZIN2	1.91951	2.31801	2.10775	1286
ZNF362	1.94951	2.16101	2.03638	1286
TRIM62	1.91439	2.18001	2.02977	1286
A3GALT2	1.67832	2.09315	1.92085	1286
PHC2	1.95193	2.15658	2.04268	1286
MIR3605	1.51767	2.62762	2.11179	1286
PHC2-AS1	1.91026	2.28272	2.08963	1286
ZSCAN20	1.87657	2.15629	2.00864	1286
CSMD2	1.90264	2.0773	1.98705	1286
LOC124903976	1.79213	2.16472	1.99979	1286
HMGB4	1.63541	2.19558	1.92533	1286
CSMD2-AS1	1.8107	2.16144	1.99485	1286
C1orf94	1.81431	2.09115	1.96801	1286
LOC105378639	1.76451	2.08815	1.933	1286
LOC105378641	1.82841	2.06243	1.97385	1286
MIR552	1.48779	2.57572	2.09813	1286
LOC105378642	1.7857	2.17101	1.97111	1286
GJB5	1.714	2.29744	2.03287	1286
GJB4	1.73226	2.32987	2.04179	1286
GJB3	1.77813	2.2063	1.99167	1286
GJA4	1.66354	2.29873	1.99217	1286
SMIM12	1.38437	2.18901	1.98524	1286
DLGAP3	1.93731	2.12972	2.04461	1286
GPR199P	1.73564	2.37343	2.06525	1286
TMEM35B	1.73328	2.35486	2.0417	1286
ZMYM6	1.95213	2.24516	2.09372	1286
LOC124903990	1.86126	2.43415	2.12209	1286
ZMYM1	1.8806	2.16659	2.03904	1286
LOC105378644	1.79964	2.29343	2.05792	1286
SFPQ	1.8407	2.34358	2.07586	1286
ZMYM4	1.97806	2.21644	2.10386	1286
LOC124900419	1.62698	2.542	2.0883	1286
ZMYM4-AS1	1.855	2.337	2.10667	1286
KIAA0319L	1.99826	2.22329	2.09537	1286
NCDN	1.89639	2.27401	2.08434	1286
TFAP2E-AS1	1.96326	2.38989	2.16372	1286
TFAP2E	1.94131	2.29115	2.12484	1286
PSMB2	1.92244	2.28743	2.11249	1286
LOC105378646	1.89751	2.2426	2.07105	1286
C1orf216	1.868	2.39472	2.13623	1286
CLSPN	1.93628	2.24015	2.08617	1286
AGO4	1.92251	2.25502	2.08613	1286
AGO1	1.96931	2.25443	2.11422	1286
AGO3	1.97877	2.25772	2.12134	1286
LOC105378647	1.89364	2.31044	2.10512	1286
TEKT2	1.47222	2.31786	2.06628	1286
ADPRS	1.8926	2.41844	2.16619	1286
COL8A2	1.82514	2.16101	2.00506	1286
TRAPPC3	1.8529	2.20458	2.04621	1286
MAP7D1	1.86947	2.26058	2.10057	1286
THRAP3	1.84254	2.22587	2.07083	1286
SH3D21	1.91975	2.27972	2.11943	1286
EVA1B	1.78268	2.42944	2.14073	1286
STK40	1.94167	2.39175	2.15702	1286
LOC124904012	1.79	2.50075	2.11871	1286
LSM10	1.6924	2.46846	2.07012	1286
LOC124904013	1.50884	2.37432	2.00903	1286
OSCP1	1.81327	2.42215	2.09069	1286
SNORA63C	1.59273	2.82972	2.1834	1286
LOC107984940	1.90141	2.51872	2.16189	1286
MRPS15	1.82451	2.31845	2.09749	1286
CSF3R	1.93844	2.28703	2.10273	1286
LOC107984941	1.8439	2.17372	2.02455	1286
LOC105378648	1.71683	2.17172	1.96153	1286
LOC124904023	1.79426	2.64372	2.23125	1286
GRIK3	1.90883	2.11343	2.03375	1286
LOC124904027	1.67216	2.30873	1.98519	1286
MIR4255	1.45426	2.64987	2.01331	1286
LOC107984942	1.86377	2.18287	2.02776	1286
LITATS1	1.71707	2.20243	2.04025	1286
ZC3H12A	1.88051	2.30786	2.11344	1286
MIR6732	1.63728	2.74945	2.18612	1286
MEAF6	1.87113	2.20358	2.05148	1286
MIR5581	1.57464	2.73973	2.10292	1286
LOC105378649	1.80606	2.27944	2.06207	1286
SNIP1	1.84375	2.2736	2.06047	1286
DNALI1	1.87926	2.25944	2.07316	1286
GNL2	1.91257	2.26858	2.10897	1286
RSPO1	1.91226	2.20587	2.05797	1286
AIRIM	1.79406	2.32631	2.04679	1286
CDCA8	1.85668	2.3173	2.09528	1286
EPHA10	1.87696	2.2	2.02434	1286
LOC124904835	1.59565	2.36845	1.99548	1286
LOC105378650	1.69013	2.34772	1.9921	1286
MANEAL	1.87439	2.33301	2.09931	1286
YRDC	1.87563	2.42816	2.16051	1286
C1orf122	1.82898	2.63516	2.2418	1286
MTF1	1.90342	2.33559	2.10691	1286
INPP5B	1.82239	2.36043	2.0774	1286
LOC124904043	1.86728	2.40372	2.07257	1286
LOC105378651	1.71245	2.25801	1.99739	1286
SF3A3	1.71994	2.2923	1.99729	1286
FHL3	1.78706	2.21187	1.96723	1286
UTP11	1.87094	2.39901	2.17244	1286
POU3F1	1.65916	2.42816	2.09263	1286
MIR3659HG	1.94416	2.18744	2.07155	1286
MIR3659	1.38034	2.62331	1.94067	1286
LINC02786	1.74141	2.25358	2.06993	1286
LOC105378654	1.96728	2.16658	2.05991	1286
LINC01343	1.87764	2.34187	2.11169	1286
LOC105378657	1.95339	2.12043	2.04122	1286
LOC107984943	1.77503	2.26787	2.0189	1286
LINC01685	1.64473	2.3773	2.0533	1286
LOC105378658	1.89006	2.23616	2.06346	1286
LOC105378660	1.92267	2.162	2.05661	1286
RRAGC	1.89193	2.26629	2.08724	1286
RRAGC-DT	1.84547	2.30559	2.10868	1286
MYCBP	1.84897	2.328	2.11506	1286
GJA9-MYCBP	1.83221	2.27088	2.07827	1286
GJA9	1.7557	2.30187	2.0231	1286
RHBDL2	1.90383	2.18901	2.05201	1286
LOC105378662	1.7519	2.26158	2.00346	1286
AKIRIN1	1.83644	2.28244	2.07323	1286
NDUFS5	1.71283	2.30032	1.98782	1286
LOC124904088	1.50601	2.1633	1.9652	1286
MACF1	1.97203	2.2156	2.09792	1286
LOC124904101	1.80839	2.35616	2.07697	1286
BMP8A	1.91383	2.27172	2.09957	1286
OXCT2P1	1.22497	3.09788	1.98045	1286
PPIEL	1.91639	2.24015	2.0781	1286
PABPC4	1.972	2.35444	2.16676	1286
PABPC4-AS1	1.90142	2.43087	2.17984	1286
SNORA55	1.57378	2.62788	2.11357	1286
HEYL	1.97486	2.31843	2.16146	1286
NT5C1A	1.79531	2.27143	2.13054	1286
HPCAL4	1.78488	2.23244	2.00317	1286
PPIE	2.004	2.35603	2.16245	1286
BMP8B	1.95739	2.4053	2.16356	1286
OXCT2	0.85359	2.7339	2.01139	1286
BMP8B-AS1	1.8279	2.49032	2.13264	1286
LOC101929536	1.57383	2.41972	1.98138	1286
LOC130932201	1.81775	2.33529	2.08552	1286
LINC02811	1.52982	2.25872	2.07055	1286
LOC105378667	1.19194	2.31473	2.08963	1286
TRIT1	1.17976	2.28759	2.11344	1286
MYCL-AS1	1.35781	2.32358	2.14042	1286
MYCL	1.8133	2.40343	2.13897	1286
MFSD2A	1.92718	2.26743	2.1029	1286
LOC105378669	1.91339	2.27572	2.10072	1286
CAP1	1.92439	2.23587	2.07012	1286
PPT1	1.8448	2.23815	2.04129	1286
LOC105378671	1.84539	2.30558	2.09801	1286
RLF	1.9389	2.2943	2.1294	1286
TMCO2	1.75296	2.43645	2.11637	1286
ZMPSTE24	1.94111	2.31217	2.12799	1286
COL9A2	1.89444	2.27672	2.11038	1286
SMAP2	1.91698	2.26301	2.096	1286
ZFP69B	1.87144	2.30773	2.09485	1286
ZFP69	1.90306	2.28744	2.10263	1286
EXO5-DT	1.76687	2.37616	2.13658	1286
EXO5	1.36698	2.40444	2.13403	1286
LOC124904149	1.66464	2.50472	2.11632	1286
ZNF684	1.90613	2.30058	2.08885	1286
LOC105378673	1.74669	2.42972	2.15884	1286
RIMS3	1.97126	2.23658	2.08286	1286
LOC105378675	1.87541	2.263	2.06363	1286
NFYC-AS1	1.71548	2.43087	2.08341	1286
NFYC	1.88189	2.2866	2.08551	1286
MIR30E	1.37991	2.48345	1.93821	1286
MIR30C1	1.61914	2.71529	2.14349	1286
KCNQ4	1.93147	2.17001	2.04424	1286
LOC105378676	1.8117	2.24802	2.01142	1286
CITED4	1.56857	2.41445	2.00129	1286
LOC124904157	1.69877	2.34629	1.99896	1286
CTPS1	1.98264	2.25929	2.1241	1286
SLFNL1-AS1	1.94977	2.20272	2.08196	1286
SLFNL1	1.8755	2.36086	2.12604	1286
SCMH1	1.98113	2.17958	2.07681	1286
SCMH1-DT	1.9276	2.27731	2.10621	1286
LOC124904158	1.63078	2.38544	2.05956	1286
LOC124904159	1.785	2.23972	2.05129	1286
FOXO6-AS1	1.64803	2.39431	2.01828	1286
LOC105378678	1.95013	2.16443	2.05325	1286
EDN2	1.94411	2.39586	2.17987	1286
HIVEP3	1.97651	2.16443	2.0723	1286
LOC128125817	1.372	2.63332	1.97026	1286
LOC124904160	1.84936	2.29543	2.12112	1286
LOC124904161	1.8617	2.28458	2.07732	1286
GUCA2B	1.78831	2.51716	2.13665	1286
GUCA2A	1.75513	2.38986	2.07141	1286
FOXJ3	1.95451	2.18043	2.05675	1286
RIMKLA	1.88806	2.17629	2.04507	1286
ZMYND12	1.87003	2.2203	2.04016	1286
CCDC30	1.90847	2.20015	2.05435	1286
PPCS	1.8769	2.3053	2.10861	1286
LOC124904162	1.90027	2.23515	2.05493	1286
PPIH	1.96713	2.33672	2.10686	1286
YBX1	1.76152	2.37288	2.0535	1286
CLDN19	1.89428	2.47188	2.11797	1286
P3H1	1.90018	2.37629	2.07206	1286
C1orf50	1.83051	2.41473	2.07224	1286
TMEM269-DT	1.75826	2.35231	1.98656	1286
TMEM269	1.90251	2.45159	2.08573	1286
LOC107984946	1.72997	2.4173	2.07262	1286
SVBP	1.77747	2.34915	2.01367	1286
ERMAP	1.81032	2.35145	2.06467	1286
LOC124904163	1.7669	2.34773	2.0237	1286
ZNF691-DT	1.75153	2.50788	2.09853	1286
ZNF691	1.73982	2.48101	2.09195	1286
LOC339539	1.89606	2.36959	2.0741	1286
SLC2A1	1.87777	2.31973	2.05564	1286
SLC2A1-DT	1.84096	2.17502	2.00945	1286
CFAP144	1.86964	2.27146	2.0486	1286
EBNA1BP2	1.7052	2.20587	1.98891	1286
MIR6733	1.5258	2.61331	2.07501	1286
CFAP57	1.8897	2.12759	2.02425	1286
LOC105378685	1.91264	2.13887	2.03334	1286
LOC124904164	1.83321	2.16272	2.00641	1286
TMEM125	1.74993	2.30003	2.03408	1286
C1orf210	1.67801	2.26501	2.01	1286
TIE1	1.84677	2.20244	2.00839	1286
MPL	1.93516	2.26543	2.10493	1286
CDC20-DT	1.81716	2.41515	2.10302	1286
CDC20	1.85677	2.42915	2.12645	1286
ELOVL1	1.74191	2.26773	2.01532	1286
MIR6734	1.55657	2.66044	2.08257	1286
LOC112268225	1.76049	2.32172	2.06291	1286
MED8	1.84924	2.44102	2.12156	1286
MED8-AS1	1.51335	2.77522	2.14093	1286
SZT2	1.98713	2.26045	2.07908	1286
SZT2-AS1	1.63944	2.45643	2.11098	1286
MIR6735	1.51988	2.701	2.14649	1286
HYI	1.75013	2.40316	2.06511	1286
HYI-AS1	1.82564	2.45258	2.13757	1286
PTPRF	1.94413	2.22615	2.04727	1286
KDM4A	1.88799	2.50048	2.12912	1286
LOC124904165	1.7322	2.46088	2.07631	1286
KDM4A-AS1	1.8413	2.5173	2.13269	1286
ST3GAL3	1.96039	2.16244	2.04941	1286
ST3GAL3-AS1	1.87642	2.32817	2.10091	1286
LOC124904166	1.75361	2.44916	2.14575	1286
MIR6079	1.5685	2.66462	2.09989	1286
ARTN	1.81437	2.34544	2.09165	1286
LINC02918	1.64573	2.32521	1.95161	1286
LOC101929609	1.86624	2.57317	2.22801	1286
IPO13	1.9088	2.21915	2.06904	1286
DPH2	1.7861	2.42144	2.16831	1286
LOC124904167	1.66549	2.55587	2.15503	1286
ATP6V0B	1.77463	2.34715	2.08067	1286
B4GALT2	1.89213	2.21072	2.04849	1286
CCDC24	1.86826	2.3513	2.09466	1286
SLC6A9	1.98464	2.21115	2.09706	1286
LOC107984948	1.84577	2.27172	2.07153	1286
LOC124904168	1.72927	2.34815	2.07613	1286
KLF17	1.89228	2.13872	2.01509	1286
LOC124904169	1.85606	2.18372	2.0257	1286
KLF18	1.5374	2.19843	1.88146	1286
LOC124904170	1.71964	2.4629	2.12848	1286
DMAP1	1.88226	2.33243	2.11969	1286
ERI3	2.00826	2.1683	2.082	1286
ERI3-IT1	1.91951	2.19202	2.05494	1286
SNORA110	1.71616	2.82601	2.25397	1286
RNF220	2.01339	2.18258	2.09292	1286
MIR5584	1.57307	2.709	2.16416	1286
LOC107984950	1.96373	2.42931	2.19515	1286
TMEM53	1.94564	2.33376	2.11366	1286
SNORD145	1.76596	2.79216	2.24952	1286
ARMH1	1.88518	2.33746	2.1048	1286
LOC105378690	1.87847	2.32072	2.10369	1286
RNU5F-1	1.30627	2.63031	1.9982	1286
RNU5D-1	1.35558	2.63478	2.0088	1286
KIF2C	1.91251	2.3513	2.12328	1286
SNORD160	1.58825	2.71243	2.18384	1286
RPS8	1.78715	2.50487	2.1742	1286
SNORD55	1.43991	2.54164	2.02563	1286
SNORD46	1.77351	2.82315	2.28145	1286
SNORD38A	1.70014	2.78645	2.21552	1286
SNORD38B	1.70014	2.78645	2.21552	1286
BEST4	1.85901	2.34345	2.11248	1286
PLK3	1.891	2.36586	2.13416	1286
DYNLT4	1.9095	2.62543	2.28701	1286
BTBD19	1.78908	2.33758	2.08448	1286
PTCH2	1.93903	2.27286	2.10508	1286
LOC107984952	1.66373	2.46772	2.05022	1286
EIF2B3	1.90344	2.22415	2.08186	1286
HECTD3	1.82403	2.191	2.00614	1286
UROD	1.73344	2.40073	2.07817	1286
ZSWIM5	1.98016	2.21643	2.10245	1286
LOC105378691	1.86441	2.31344	2.09109	1286
LINC01144	1.53413	2.33372	1.95227	1286
HPDL	1.84718	2.59629	2.21717	1286
MUTYH	1.8967	2.30773	2.11259	1286
TOE1	1.71617	2.32943	2.04636	1286
TESK2	1.87585	2.29715	2.10517	1286
CCDC163	1.83234	2.43145	2.09668	1286
MMACHC	1.76996	2.4252	2.03371	1286
PRDX1	1.77259	2.3516	2.08031	1286
AKR1A1	1.85035	2.4499	2.13071	1286
NASP	1.90257	2.33043	2.11952	1286
CCDC17	1.87739	3.95245	2.15588	1286
GPBP1L1	1.87808	2.34645	2.113	1286
RPS15AP10	1.60491	2.58417	2.09875	1286
TMEM69	1.78108	2.41601	2.10129	1286
IPP	1.92396	2.34444	2.14228	1286
LOC105378693	1.83726	2.40759	2.12494	1286
MAST2	1.97241	2.23159	2.09229	1286
LOC105378694	1.94416	2.25716	2.08757	1286
PIK3R3	1.94539	2.30772	2.12284	1286
P3R3URF-PIK3R3	1.9449	2.31	2.12461	1286
LOC124904171	1.62726	2.46901	2.04608	1286
LOC101929626	1.81248	2.45916	2.15441	1286
TSPAN1	1.94651	2.38059	2.15055	1286
P3R3URF	1.74491	2.6406	2.20498	1286
POMGNT1	1.96264	2.45129	2.16031	1286
LURAP1	1.90821	2.47073	2.14332	1286
RAD54L	1.82426	2.26573	2.08598	1286
LRRC41	1.87734	2.3283	2.14956	1286
UQCRH	1.85278	2.32173	2.09194	1286
NSUN4	1.78451	2.25045	2.05473	1286
FAAH	1.8661	2.23801	2.07784	1286
FAAHP1	1.86128	2.27458	2.06198	1286
LINC01398	1.74877	2.35701	2.07856	1286
DMBX1	1.94977	2.25143	2.09362	1286
TMEM275	1.67411	2.33759	1.99014	1286
MKNK1-AS1	1.96177	2.204	2.07744	1286
KNCN	1.78213	2.23643	1.99682	1286
MKNK1	2.01613	2.25615	2.13202	1286
MOB3C	1.82451	2.21701	2.02759	1286
LOC105378697	1.81264	2.39458	2.0824	1286
ATPAF1	1.89813	2.20273	2.03991	1286
TEX38	1.72215	2.34173	2.04752	1286
EFCAB14-AS1	1.91716	2.29145	2.08912	1286
EFCAB14	1.91826	2.2163	2.06449	1286
LOC105378698	1.7462	2.52974	2.12365	1286
LOC105378699	1.86367	2.29102	2.08112	1286
CYP4B1	1.90639	2.20429	2.04902	1286
CYP4Z2P	1.92354	2.24372	2.08639	1286
CYP4A11	1.7899	2.23159	2.02424	1286
CYP4X1	1.65916	2.20389	2.0399	1286
LOC124904172	0.99691	2.25544	1.95917	1286
CYP4Z1	1.73613	2.18429	1.93015	1286
CYP4A22	1.74797	2.40067	2.04071	1286
LOC105378701	1.72213	2.18144	1.94325	1286
LINC00853	1.38217	2.14601	1.77109	1286
PDZK1IP1	1.7266	2.12786	1.94668	1286
TAL1	1.7985	2.11615	1.96723	1286
STIL	1.87701	2.32774	2.05818	1286
CMPK1	1.84864	2.13472	1.99518	1286
LINC01389	1.93226	2.13329	2.03404	1286
FOXE3	1.64031	2.26115	1.94521	1286
FOXD2-AS1	1.70441	2.36729	2.03138	1286
FOXD2	1.59354	2.18902	1.91348	1286
LOC124904173	1.66334	2.54716	2.05699	1286
LINC01738	1.89241	2.22429	2.07739	1286
LOC124904174	1.73963	2.36435	2.04435	1286
TRABD2B	1.85686	2.085	1.98647	1286
LINC02794	1.8488	2.04172	1.95833	1286
SKINT1L	1.83139	2.05629	1.95767	1286
SLC5A9	1.72821	2.04543	1.89615	1286
SPATA6	1.8084	2.05872	1.96751	1286
LOC124904175	1.73606	2.13487	1.93096	1286
AGBL4	1.82883	2.03572	1.96089	1286
BEND5	1.8269	2.10315	1.9614	1286
LOC105378706	1.11569	2.09658	1.95161	1286
AGBL4-AS1	1.74816	2.18002	1.96481	1286
AGBL4-IT1	1.68328	2.06943	1.96164	1286
LOC107984954	0.94651	2.11087	1.94221	1286
LOC105378708	1.87173	2.21473	2.04727	1286
ELAVL4	1.93228	2.11444	2.02791	1286
LOC105378709	1.6274	2.35358	2.0228	1286
ELAVL4-AS1	1.72239	2.3563	2.03399	1286
LOC105378711	1.87831	2.13374	1.99163	1286
